"Winter",2023,207524.725
"Winter",2024,218966.05
"Winter",2025,194234.721965664
"Winter",2026,204430.608860818
"Winter",2027,217940.975653551
"Winter",2028,234930.783633972
"Winter",2029,253107.111255961
"Winter",2030,272842.839167388
"Winter",2031,297881.856293979
"Winter",2032,314651.810561917
"Winter",2033,332238.930349049
"Winter",2034,350359.784156395
"Winter",2035,369078.294915999
"Winter",2036,391887.518495789
"Winter",2037,415514.689612251
"Winter",2038,439288.303316194
"Winter",2039,463765.701647515
"Winter",2040,488899.528053192
"Winter",2041,518070.467870542
"Winter",2042,549045.244150487
"Winter",2043,582320.233653052
"Winter",2044,617632.834529216
"Winter",2045,655111.228359003
"Winter",2046,694891.965077447
"Winter",2047,737120.179548265
"Winter",2048,781950.755167816
"Winter",2049,829548.304905024
"Winter",2050,880087.975865584
"Winter",2051,907088.887838843
"Winter",2052,934921.65098044
"Winter",2053,963612.794123999
"Winter",2054,993189.810085498
"Winter",2055,1023680.71057307
"Winter",2056,1055114.81759931
"Winter",2057,1087522.15594947
"Winter",2058,1120933.93061522
"Winter",2059,1155381.99891155
"Winter",2060,1190899.7921572
"Winter",2061,1209377.13310797
"Winter",2062,1228139.25451336
"Winter",2063,1247190.89657879
"Winter",2064,1266536.55228153
"Winter",2065,1286180.9976889
"Winter",2066,1306128.88358964
"Winter",2067,1326385.14650339
"Winter",2068,1346955.10358491
"Winter",2069,1367843.10561689
"Winter",2070,1389054.85776937
"Spring",2023,221600.525
"Spring",2024,233906.625
"Spring",2025,210771.926803173
"Spring",2026,221782.668335018
"Spring",2027,232925.532555319
"Spring",2028,244424.894676291
"Spring",2029,256140.535449042
"Spring",2030,274945.472620113
"Spring",2031,299558.8167512
"Spring",2032,316500.702909398
"Spring",2033,334244.401188374
"Spring",2034,352533.069149919
"Spring",2035,371423.509485789
"Spring",2036,394515.608575712
"Spring",2037,418434.437895722
"Spring",2038,442519.767054168
"Spring",2039,467313.028131559
"Spring",2040,492781.834086396
"Spring",2041,522332.180424892
"Spring",2042,553717.555005214
"Spring",2043,587422.640348099
"Spring",2044,623201.958911577
"Spring",2045,661186.495687947
"Spring",2046,701515.846550134
"Spring",2047,744338.799691564
"Spring",2048,789813.7134228
"Spring",2049,838109.407882182
"Spring",2050,889405.199904078
"Spring",2051,916808.832259208
"Spring",2052,945061.409175232
"Spring",2053,974190.057224805
"Spring",2054,1004222.66375858
"Spring",2055,1035188.3596277
"Spring",2056,1067117.23903976
"Spring",2057,1100039.91003029
"Spring",2058,1133988.46247587
"Spring",2059,1168995.94877339
"Spring",2060,1205096.1739509
"Spring",2061,1223870.19935747
"Spring",2062,1242935.35508031
"Spring",2063,1262296.35139536
"Spring",2064,1281957.95032898
"Spring",2065,1301925.00306452
"Spring",2066,1322202.36934014
"Spring",2067,1342795.09916613
"Spring",2068,1363708.45063286
"Spring",2069,1384947.4421703
"Spring",2070,1406517.43434164
"Summer",2023,203256.85
"Summer",2024,214395.775
"Summer",2025,204756.703338649
"Summer",2026,215547.026854033
"Summer",2027,226379.410296357
"Summer",2028,241169.768562378
"Summer",2029,260140.860392228
"Summer",2030,280920.365131246
"Summer",2031,306738.473914319
"Summer",2032,324506.861243431
"Summer",2033,343133.814125073
"Summer",2034,362360.01998845
"Summer",2035,382246.177657001
"Summer",2036,406290.305628666
"Summer",2037,431231.20212084
"Summer",2038,456410.700339106
"Summer",2039,482386.840245518
"Summer",2040,509145.111205567
"Summer",2041,539750.666787362
"Summer",2042,572262.733862577
"Summer",2043,607175.326540582
"Summer",2044,644243.983166051
"Summer",2045,683605.776457953
"Summer",2046,725406.560574331
"Summer",2047,769801.926660652
"Summer",2048,816957.423384673
"Summer",2049,867049.585051631
"Summer",2050,920266.595436677
"Summer",2051,948699.475918469
"Summer",2052,978017.044319627
"Summer",2053,1008247.83649285
"Summer",2054,1039421.28850433
"Summer",2055,1071567.77459221
"Summer",2056,1104718.57283259
"Summer",2057,1138906.2472568
"Summer",2058,1174164.35606926
"Summer",2059,1210527.40126674
"Summer",2060,1248031.12140239
"Summer",2061,1267533.8038521
"Summer",2062,1287340.50754061
"Summer",2063,1307456.08257564
"Summer",2064,1327885.57475598
"Summer",2065,1348634.25525771
"Summer",2066,1369707.04582685
"Summer",2067,1391109.4863714
"Summer",2068,1412846.79862578
"Summer",2069,1434924.34532298
"Summer",2070,1457347.92837802
"Rainy",2023,219837.4
"Rainy",2024,231935.25
"Rainy",2025,228022.734746213
"Rainy",2026,240741.077516212
"Rainy",2027,253393.320565316
"Rainy",2028,266367.349283497
"Rainy",2029,279455.402631203
"Rainy",2030,297820.041312337
"Rainy",2031,324292.082155984
"Rainy",2032,342889.124372015
"Rainy",2033,362368.605675137
"Rainy",2034,382470.077146948
"Rainy",2035,403254.411372918
"Rainy",2036,428406.856519742
"Rainy",2037,454486.387507433
"Rainy",2038,480823.6338957
"Rainy",2039,507985.80273694
"Rainy",2040,536053.476082534
"Rainy",2041,568450.587250331
"Rainy",2042,602885.859234806
"Rainy",2043,639917.608804024
"Rainy",2044,679256.989799239
"Rainy",2045,721053.858264185
"Rainy",2046,765466.279576483
"Rainy",2047,812663.180709689
"Rainy",2048,862825.175998708
"Rainy",2049,916144.99504543
"Rainy",2050,972826.81668721
"Rainy",2051,1003147.9024736
"Rainy",2052,1034423.26323241
"Rainy",2053,1066683.56540064
"Rainy",2054,1099961.17920035
"Rainy",2055,1134289.91566633
"Rainy",2056,1169703.81503398
"Rainy",2057,1206237.76153997
"Rainy",2058,1243928.74969015
"Rainy",2059,1282816.27705139
"Rainy",2060,1322938.88862632
"Rainy",2061,1343827.78074933
"Rainy",2062,1365046.86094996
"Rainy",2063,1386600.1005186
"Rainy",2064,1408493.58899747
"Rainy",2065,1430733.38584504
"Rainy",2066,1453324.12213156
"Rainy",2067,1476273.45226626
"Rainy",2068,1499586.30575696
"Rainy",2069,1523269.68900258
"Rainy",2070,1547326.96211931
"Autumn",2023,221078.35
"Autumn",2024,233279.35
"Autumn",2025,210582.710427255
"Autumn",2026,220902.423383366
"Autumn",2027,231367.014771352
"Autumn",2028,242020.15191648
"Autumn",2029,255609.02101355
"Autumn",2030,274545.416815884
"Autumn",2031,298355.93400143
"Autumn",2032,315037.317654482
"Autumn",2033,332552.113946958
"Autumn",2034,350622.020970616
"Autumn",2035,369309.524351153
"Autumn",2036,392173.675766725
"Autumn",2037,415871.903179507
"Autumn",2038,439782.422265593
"Autumn",2039,464438.478147912
"Autumn",2040,489828.694564261
"Autumn",2041,519163.439578452
"Autumn",2042,550319.118754078
"Autumn",2043,583789.475092754
"Autumn",2044,619317.904598761
"Autumn",2045,657034.713635361
