"Winter",2023,207547.675
"Winter",2024,219005.275
"Winter",2025,247831.500934548
"Winter",2026,265382.1822175
"Winter",2027,283811.023101864
"Winter",2028,303467.910186373
"Winter",2029,324404.173707678
"Winter",2030,347059.592190374
"Winter",2031,375591.354157667
"Winter",2032,395271.204051928
"Winter",2033,415470.886030139
"Winter",2034,435974.174178335
"Winter",2035,456763.546077613
"Winter",2036,482448.828572134
"Winter",2037,508774.794973722
"Winter",2038,534843.355958125
"Winter",2039,561259.431205923
"Winter",2040,587981.24757091
"Winter",2041,621999.872411341
"Winter",2042,658044.107090087
"Winter",2043,696628.410009399
"Winter",2044,737490.439292873
"Winter",2045,780767.662257453
"Winter",2046,826606.082130232
"Winter",2047,875161.008898439
"Winter",2048,926597.312091861
"Winter",2049,981089.717123414
"Winter",2050,1038824.26076097
"Winter",2051,1069581.3588734
"Winter",2052,1101250.7114192
"Winter",2053,1133860.1833919
"Winter",2054,1167438.59847264
"Winter",2055,1202015.45552177
"Winter",2056,1237621.4309799
"Winter",2057,1274288.18334189
"Winter",2058,1312048.08339591
"Winter",2059,1350934.83800672
"Winter",2060,1390982.6902779
"Winter",2061,1411775.06148513
"Winter",2062,1432875.54131997
"Winter",2063,1454289.5121739
"Winter",2064,1476021.4693014
"Winter",2065,1498076.65646868
"Winter",2066,1520459.29839804
"Winter",2067,1543174.95151379
"Winter",2068,1566228.98374273
"Winter",2069,1589625.94143406
"Winter",2070,1613371.95931331
"Spring",2023,221620.025
"Spring",2024,233941.35
"Spring",2025,231275.891514543
"Spring",2026,247362.64242028
"Spring",2027,264454.313131922
"Spring",2028,282637.311531844
"Spring",2029,301942.007787566
"Spring",2030,322774.711415602
"Spring",2031,349188.464911428
"Spring",2032,367893.163537663
"Spring",2033,387093.056736099
"Spring",2034,406585.010196259
"Spring",2035,426340.512943511
"Spring",2036,450903.356505857
"Spring",2037,476078.232483519
"Spring",2038,501003.252207803
"Spring",2039,527720.89406573
"Spring",2040,556519.012366785
"Spring",2041,589122.159155831
"Spring",2042,623699.372366318
"Spring",2043,660734.859572878
"Spring",2044,699996.159009186
"Spring",2045,741621.023708864
"Spring",2046,785756.102147705
"Spring",2047,832557.611488745
"Spring",2048,882191.691545275
"Spring",2049,934835.373706453
"Spring",2050,990676.70915343
"Spring",2051,1020453.24522164
"Spring",2052,1051132.75393199
"Spring",2053,1082743.6546525
"Spring",2054,1115315.19456036
"Spring",2055,1148877.82481423
"Spring",2056,1183462.96149552
"Spring",2057,1219102.78054377
"Spring",2058,1255830.74509399
"Spring",2059,1293681.44559276
"Spring",2060,1332690.32651449
"Spring",2061,1352948.97541781
"Spring",2062,1373515.968871
"Spring",2063,1394396.19141032
"Spring",2064,1415594.60596082
"Spring",2065,1437116.31756277
"Spring",2066,1458966.42401014
"Spring",2067,1481150.19438509
"Spring",2068,1503673.10991532
"Spring",2069,1526540.41633515
"Spring",2070,1549757.76480002
"Summer",2023,203227.35
"Summer",2024,214380.55
"Summer",2025,243401.113931651
"Summer",2026,260930.6485669
"Summer",2027,279291.409102671
"Summer",2028,298868.697286907
"Summer",2029,319699.516685332
"Summer",2030,342206.966044791
"Summer",2031,370496.944043881
"Summer",2032,390259.708161934
"Summer",2033,410565.009245333
"Summer",2034,431200.787487297
"Summer",2035,452133.587105048
"Summer",2036,477925.872745028
"Summer",2037,504364.656355726
"Summer",2038,530563.957238336
"Summer",2039,557132.3629509
"Summer",2040,584044.759922137
"Summer",2041,617972.988318691
"Summer",2042,653931.998773771
"Summer",2043,692439.601941421
"Summer",2044,733232.302462151
"Summer",2045,776449.042740211
"Summer",2046,822237.561315467
"Summer",2047,870755.034796331
"Summer",2048,922167.887181627
"Summer",2049,976653.385048402
"Summer",2050,1034399.90846987
"Summer",2051,1065174.153192
"Summer",2052,1096866.7813524
"Summer",2053,1129506.28709963
"Summer",2054,1163121.56870341
"Summer",2055,1197743.16708244
"Summer",2056,1233401.64659592
"Summer",2057,1270129.27632863
"Summer",2058,1307959.23224741
"Summer",2059,1346925.38241638
"Summer",2060,1387063.17508722
"Summer",2061,1407906.2781039
"Summer",2062,1429060.71917505
"Summer",2063,1450531.38585625
"Summer",2064,1472323.03424458
"Summer",2065,1494440.87219872
"Summer",2066,1516889.7810001
"Summer",2067,1539675.09070991
"Summer",2068,1562801.85272487
"Summer",2069,1586275.69992816
"Summer",2070,1610101.67296661
"Rainy",2023,219834.1
"Rainy",2024,231945.025
"Rainy",2025,235814.71635884
"Rainy",2026,248915.685979447
"Rainy",2027,262558.257631483
"Rainy",2028,276427.024774123
"Rainy",2029,295642.822088313
"Rainy",2030,318277.515966346
"Rainy",2031,346756.789702999
"Rainy",2032,368093.738832586
"Rainy",2033,390244.056269058
"Rainy",2034,413008.61760549
"Rainy",2035,436416.805294926
"Rainy",2036,465027.16551709
"Rainy",2037,494671.008905202
"Rainy",2038,524502.619258966
"Rainy",2039,555119.890927842
"Rainy",2040,586518.235743478
"Rainy",2041,621025.367036137
"Rainy",2042,657632.127895482
"Rainy",2043,696844.168666821
"Rainy",2044,738425.246475365
"Rainy",2045,782523.065364612
"Rainy",2046,829295.024109129
"Rainy",2047,878908.528518737
"Rainy",2048,931541.759721159
"Rainy",2049,987384.770021757
"Rainy",2050,1046639.84232154
"Rainy",2051,1078243.92387208
"Rainy",2052,1110812.32430024
"Rainy",2053,1144375.6360817
"Rainy",2054,1178965.41574146
"Rainy",2055,1214614.32515288
"Rainy",2056,1251356.23017451
"Rainy",2057,1289225.76766449
"Rainy",2058,1328259.11352629
"Rainy",2059,1368493.46649299
"Rainy",2060,1409967.13232309
"Rainy",2061,1431506.25830754
"Rainy",2062,1453375.51901004
"Rainy",2063,1475580.14607517
"Rainy",2064,1498125.48770451
"Rainy",2065,1521017.05236171
"Rainy",2066,1544260.44811167
"Rainy",2067,1567861.23590972
"Rainy",2068,1591825.38914888
"Rainy",2069,1616158.62686522
"Rainy",2070,1640866.98140778
"Autumn",2023,221087.175
"Autumn",2024,233301.8
"Autumn",2025,230946.122213418
"Autumn",2026,242334.307372534
"Autumn",2027,253226.435122378
"Autumn",2028,264677.707147707
"Autumn",2029,282730.619470328
