"Winter",2023,207547.675
"Winter",2024,219005.275
"Winter",2025,246461.817531032
"Winter",2026,263616.628323153
"Winter",2027,281958.435185338
"Winter",2028,301463.136228946
"Winter",2029,322508.381386839
"Winter",2030,345042.715233776
"Winter",2031,373407.776762559
"Winter",2032,392720.289879677
"Winter",2033,412704.344103079
"Winter",2034,433097.540955695
"Winter",2035,453865.662254234
"Winter",2036,479379.133695617
"Winter",2037,505191.464097928
"Winter",2038,531072.824227999
"Winter",2039,557242.72722737
"Winter",2040,583974.714997815
"Winter",2041,618072.082704447
"Winter",2042,654221.23319186
"Winter",2043,692939.817362415
"Winter",2044,733969.017500637
"Winter",2045,777450.190176102
"Winter",2046,823533.629801701
"Winter",2047,872379.380091702
"Winter",2048,924157.531612897
"Winter",2049,979048.567490591
"Winter",2050,1037244.87332521
"Winter",2051,1068267.91821723
"Winter",2052,1100222.67974647
"Winter",2053,1133138.08640893
"Winter",2054,1167044.07984287
"Winter",2055,1201971.33410479
"Winter",2056,1237951.76099976
"Winter",2057,1275018.31763733
"Winter",2058,1313204.73991337
"Winter",2059,1352546.1697054
"Winter",2060,1393078.35862525
"Winter",2061,1414128.52178154
"Winter",2062,1435495.02213576
"Winter",2063,1457183.4611377
"Winter",2064,1479198.55871502
"Winter",2065,1501545.78906687
"Winter",2066,1524229.61325691
"Winter",2067,1547255.8301118
"Winter",2068,1570630.05617824
"Winter",2069,1594357.09280363
"Winter",2070,1618443.33625484
"Spring",2023,221620.025
"Spring",2024,233941.35
"Spring",2025,234016.205921047
"Spring",2026,250299.956041804
"Spring",2027,267635.746237757
"Spring",2028,286005.154764538
"Spring",2029,305784.905309684
"Spring",2030,326849.688997319
"Spring",2031,353555.259479271
"Spring",2032,372348.602929913
"Spring",2033,391798.187074816
"Spring",2034,411643.419598842
"Spring",2035,431865.133434602
"Spring",2036,456847.881431561
"Spring",2037,482121.46398811
"Spring",2038,507453.011204868
"Spring",2039,535006.953100165
"Spring",2040,564599.907384282
"Spring",2041,598008.451958668
"Spring",2042,633463.435248412
"Spring",2043,671455.477152418
"Spring",2044,711759.11366776
"Spring",2045,754519.73718231
"Spring",2046,799892.338929259
"Spring",2047,848042.250298355
"Spring",2048,899145.571776027
"Spring",2049,953390.22448684
"Spring",2050,1010976.16947046
"Spring",2051,1041703.34499081
"Spring",2052,1073376.22590265
"Spring",2053,1106025.18345279
"Spring",2054,1139681.50970917
"Spring",2055,1174377.79838264
"Spring",2056,1210147.71065928
"Spring",2057,1247025.77528187
"Spring",2058,1285047.92130174
"Spring",2059,1324251.32389207
"Spring",2060,1364674.13705944
"Spring",2061,1385671.7874861
"Spring",2062,1406994.54476329
"Spring",2063,1428647.68382043
"Spring",2064,1450636.56748186
"Spring",2065,1472966.71043534
"Spring",2066,1495643.63011884
"Spring",2067,1518673.02550987
"Spring",2068,1542060.81824447
"Spring",2069,1565812.7052468
"Spring",2070,1589934.79991924
"Summer",2023,203227.35
"Summer",2024,214380.55
"Summer",2025,238221.103034021
"Summer",2026,255160.325727319
"Summer",2027,273226.622818401
"Summer",2028,292441.992288193
"Summer",2029,313168.716911868
"Summer",2030,335348.900919564
"Summer",2031,363187.57212896
"Summer",2032,382313.252647313
"Summer",2033,402118.263480276
"Summer",2034,422358.813464192
"Summer",2035,442973.922134315
"Summer",2036,468221.087169182
"Summer",2037,493790.662180792
"Summer",2038,519427.522587122
"Summer",2039,545374.885565485
"Summer",2040,571912.702748633
"Summer",2041,605425.872516209
"Summer",2042,640965.266602031
"Summer",2043,679049.928046836
"Summer",2044,719417.797542149
"Summer",2045,762209.482120474
"Summer",2046,807574.641278786
"Summer",2047,855672.659819826
"Summer",2048,906672.491592717
"Summer",2049,960754.293003004
"Summer",2050,1018109.7365934
"Summer",2051,1048696.62101253
"Summer",2052,1080207.04007262
"Summer",2053,1112670.08884652
"Summer",2054,1146115.30573241
"Summer",2055,1180573.91325759
"Summer",2056,1216077.20127431
"Summer",2057,1252658.21078435
"Summer",2058,1290350.93877782
"Summer",2059,1329190.12628176
"Summer",2060,1369212.14944291
"Summer",2061,1390003.4572764
"Summer",2062,1411109.40980497
"Summer",2063,1432535.03363125
"Summer",2064,1454285.22819193
"Summer",2065,1476365.34910072
"Summer",2066,1498780.42993595
"Summer",2067,1521535.95772736
"Summer",2068,1544637.14564553
"Summer",2069,1568089.79329
"Summer",2070,1591899.11310763
"Rainy",2023,219834.1
"Rainy",2024,231945.025
"Rainy",2025,230818.263282749
"Rainy",2026,243207.506180861
"Rainy",2027,255704.449844998
"Rainy",2028,269517.076752763
"Rainy",2029,290174.570695682
"Rainy",2030,312290.958718013
"Rainy",2031,340160.549127236
"Rainy",2032,360649.593058227
"Rainy",2033,382118.934388575
"Rainy",2034,404278.703429409
"Rainy",2035,427170.857234814
"Rainy",2036,455036.340349181
"Rainy",2037,483601.792056823
"Rainy",2038,512635.186512979
"Rainy",2039,542408.581806573
"Rainy",2040,573193.745461847
"Rainy",2041,607196.994159037
"Rainy",2042,643290.01806769
"Rainy",2043,681979.534400036
"Rainy",2044,723030.589799591
"Rainy",2045,766592.430748969
"Rainy",2046,812824.285366102
"Rainy",2047,861895.713845192
"Rainy",2048,913987.419519925
"Rainy",2049,969292.392694908
"Rainy",2050,1028016.32383735
"Rainy",2051,1059360.25148855
"Rainy",2052,1091672.34003596
"Rainy",2053,1124983.83290955
"Rainy",2054,1159326.9849355
"Rainy",2055,1194735.20659542
"Rainy",2056,1231243.16579942
"Rainy",2057,1268886.35822313
"Rainy",2058,1307701.87887322
"Rainy",2059,1347727.90960016
"Rainy",2060,1389003.80724322
"Rainy",2061,1410449.88777398
"Rainy",2062,1432229.32229348
"Rainy",2063,1454347.50258011
"Rainy",2064,1476809.94235901
"Rainy",2065,1499622.32117148
"Rainy",2066,1522790.42388342
"Rainy",2067,1546319.99414873
"Rainy",2068,1570217.19413585
"Rainy",2069,1594487.93791779
"Rainy",2070,1619138.45933197
"Autumn",2023,221087.175
"Autumn",2024,233301.8
"Autumn",2025,233506.935843319
"Autumn",2026,245796.027214635
"Autumn",2027,258063.115349238
"Autumn",2028,270237.70284922
"Autumn",2029,288395.807959868
